ID,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Sales180Day,Positive Feedback,Product Url
334.0,https://ae-pic-a1.aliexpress-media.com/kf/S1fd5cc1f44cd4513b1a4c0e15d4c65907.jpg,,MAKITA DTD172Z סוללת ליתיום ללא מברשות פונקציית זיכרון מברג 4 מצבים,USD 102.54,USD 47.77,53%,,80.00%,https://s.click.aliexpress.com/e/_oCcIoFB
335.0,https://ae-pic-a1.aliexpress-media.com/kf/Sbeeebe91973c4613a826619d3311b2c5m.jpg,,SHIMANO CUES U6000 10 11 Speed מעביר SL U6000 ידית הילוכים RD U6000 מעביר אחורי 10S 11S 10V 11V חלקי אופניים מקוריים,USD 36.05,USD 18.02,50%,,100.00%,https://s.click.aliexpress.com/e/_om18eKz
336.0,https://ae-pic-a1.aliexpress-media.com/kf/S265deb5acfcd475092548a9f991164815.jpeg,,SHIMANO SLX M7100 12 הילוכים CS-M7100 10-45T 10-51T קסטה MICRO SPLINE MTB קסטה גלגל תנופה חלקי אופניים מקוריים,USD 130.92,USD 66.15,49%,,100.00%,https://s.click.aliexpress.com/e/_oCo0rnT
337.0,https://ae-pic-a1.aliexpress-media.com/kf/S5fd0a1c194554414a653c2d889092f83d.jpg,,ניפוח צמיגים ללא צינור לשימוש חוזר של Schwalbe לצמיגים לפישוט הרכבה ללא צינור MTB חלקי אופניים לאופני כביש,USD 127.00,USD 87.63,31%,,100.00%,https://s.click.aliexpress.com/e/_onLidFj
338.0,https://ae-pic-a1.aliexpress-media.com/kf/S39b1933d2e7b47fabd17b349513b7b97V.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/242519515/p/1/e/6/t/10301/1100167525210.mp4,"סט בלמי דיסק הידראוליים אופני הרים AKANTOR XT 4 בוכנות בלמים בלחץ שמן 850/1500 מ""מ קליפרים אולטרה קלים MTB ארבעה בוכנות",USD 55.14,USD 36.94,33%,,100.00%,https://s.click.aliexpress.com/e/_oDJm2aN
339.0,https://ae-pic-a1.aliexpress-media.com/kf/Sed72678430524ff49c67241d0b984b26x.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/251112407/p/1/e/6/t/10301/1100182714708.mp4,"אקדח יוקרתי מערכת מקלחת פליז אפור עיצוב תצוגה דיגיטלית LED חכמה, שליטה כפולה צמודת קיר קר וחם ברז עם 4 פונקציות",USD 1026.88,USD 636.67,38%,,100.00%,https://s.click.aliexpress.com/e/_opJR1MN
340.0,https://ae-pic-a1.aliexpress-media.com/kf/S894aeef5a79144a9863744b4963c2eeeT.jpg,,קסדת אופני דאון היל עם פנים מלאות עם משקפי Mtb קסדת Mtb לגברים PC+EPS הגנת חוץ ספורט בטיחות ציוד אופניים,USD 109.21,USD 62.25,43%,,80.00%,https://s.click.aliexpress.com/e/_op2U4o1
341.0,https://ae-pic-a1.aliexpress-media.com/kf/Saf76a07b037a49e7be2282eb628e594dy.jpg,,"HOGER MTB אופני בלם דיסק הידראולי סט 160 מ""מ רוטורים שמן קליפר לוחית קדמי אחורי מהדק אופני הרים 22.2 מ""מ ידית עמוד",USD 34.19,USD 18.17,46%,,100.00%,https://s.click.aliexpress.com/e/_oojf2l7
342.0,https://ae-pic-a1.aliexpress-media.com/kf/Sd999eb5080a34124a92dd6c1c3d37192N.jpg,,Shimano Deore M5100 M6100 M4100 XT M8100 M7100 MTB Cassette 10S 11S 12S אופני הרים Sprocket Bicycle K7 11V Ratchet,USD 83.83,USD 42.36,49%,,96.70%,https://s.click.aliexpress.com/e/_omHV7oN
343.0,https://ae-pic-a1.aliexpress-media.com/kf/Se3fffcc00fb349c387b128116379e377K.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2659994306/p/1/e/6/t/10301/4000232786975.mp4,Gisam 588N.m ללא מברשות 1/4 אינץ' מקדחה אלחוטית מברג חשמלי 4 מהירויות עם 3 כלים חשמליים LED עבור סוללת Makita 18V,USD 65.14,USD 42.99,34%,,96.70%,https://s.click.aliexpress.com/e/_omO6EPX
344.0,https://ae-pic-a1.aliexpress-media.com/kf/Sa8ec4e60155c44ed80a5e6b0db6d1902Q.jpg,,מקיטה taladro מקדחה DTD172Z 전동드릴 נהג אימפקט אלחוטי ללא מברשות LXT BL 18V ליתיום כלי חשמל 180NM ferramentas מילווקי,USD 89.68,USD 37.67,58%,,100.00%,https://s.click.aliexpress.com/e/_oEqMcwV
345.0,https://ae-pic-a1.aliexpress-media.com/kf/Sf43f613fee594ebebe37ca3927e2e0c7Y.jpg,,מקיטה 18V מפתח פגיעה אלחוטי מנוע ללא מברשת חשמלי מהירות משתנה חשמלית כלי רב תכליתי DTW300,USD 84.48,USD 41.39,51%,,92.30%,https://s.click.aliexpress.com/e/_oo31WHL
346.0,https://ae-pic-a1.aliexpress-media.com/kf/S8950e562e01f40f4adbb5c727c12aaf8T.jpg,,"IIIPRO IV4R 4 בוכנות דיסק הידראולי בלם MTB AM DH בלם אופניים 82/145 ס""מ CNC Tech שמן מינרלי עבור אופני טיפוס הרים XC",USD 181.70,USD 91.30,49%,,93.30%,https://s.click.aliexpress.com/e/_oFMByWH
347.0,https://ae-pic-a1.aliexpress-media.com/kf/S430c2cc0d61e45b08cfa5910b1a31c67O.jpg,,אחיזת כידון אופניים של ROCKBROS כיסוי ידית אופניים נגד החלקה כיסוי ארגונומי עור רך גרגר עליון MTB אביזרי אופני MTB 1 זוג,USD 45.61,USD 22.81,50%,,100.00%,https://s.click.aliexpress.com/e/_olw7jrL
348.0,https://ae-pic-a1.aliexpress-media.com/kf/S1a08a9d2c089400da3d0ebf728382550o.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671969090/p/1/e/6/t/10301/1100184432451.mp4,Sram GX NX SX Eagle Trigger Shifter MTB 12 הילוכים מקורי אופני הרים Shifter 12S RD הדק אחורי / אחיזה Shifter,USD 27.05,USD 13.30,50%,,97.60%,https://s.click.aliexpress.com/e/_oCeqefX
349.0,https://ae-pic-a1.aliexpress-media.com/kf/Hf15fd914af1c448e90344ca1d7791c94X.jpg,,SHIMANO DEORE XT SLX SL M6100 M7100 M8100 ידית הילוכים ימין 12 הילוכים שמאלה 2 מהירויות עבור אופני הרים אופני MTB חלקים מקוריים,USD 33.23,USD 16.46,50%,,98.20%,https://s.click.aliexpress.com/e/_oDtmkHF
350.0,https://ae-pic-a1.aliexpress-media.com/kf/S8f89096fec994b789bcb618c404f5bd41.jpg,,אופני הרים רטרו מנעול אחיזה נגד החלקה עור PU תפור ביד אופניים כיסוי נגד החלקה כיסוי ידית אופני כביש,USD 10.26,USD 5.19,49%,,93.30%,https://s.click.aliexpress.com/e/_oCMi9BL
351.0,https://ae-pic-a1.aliexpress-media.com/kf/Sfd6ead73e090467f9034c31142e49fb6C.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/221697733/p/1/e/6/t/10301/1100088673415.mp4,"IIIPRO E4 אופני הרים בלם הידראולי 800/1550 מ""מ בלם אחורי קדמי קירור 4 בוכנות לחץ שמן AM DH E-bike MTB דיסק בלם",USD 7.70,USD 4.03,47%,,100.00%,https://s.click.aliexpress.com/e/_oEpG2Kl
352.0,https://ae-pic-a1.aliexpress-media.com/kf/S9a7a6b0eb2ac44318679ea3be04752e6b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/202169686/p/1/e/6/t/10301/1100142571883.mp4,ARC MT009 6 כפות 4 מיסבים MTB רכזת אופניים 3 שיניים קדמית 15x110 אחורית 12x148 Boost עבור K7 Micro Spline HG 8 9 10 11 12S Srm XD,USD 35.53,USD 15.63,56%,,98.70%,https://s.click.aliexpress.com/e/_oB6JRyV
353.0,https://ae-pic-a1.aliexpress-media.com/kf/S85a09f807fdb4a4381a4270e7dcc5618s.png,,WADE Legal מקורי/חיצוני כדור עור PU לבית ספר כדור כדורסל גודל 7 בולה למבוגרים עם משאבה/סיכה/רשת/תיק חינם,USD 40.93,USD 20.46,50%,,98.80%,https://s.click.aliexpress.com/e/_oktAyzF
354.0,https://ae-pic-a1.aliexpress-media.com/kf/Se574080dd9e545afbae8110d3f4aa809D.jpg,,רכזות אופניים 2025 KOOZER XM490 PRO BOOST רכזת אופני הרים מיסב אטום גל פלדה 148x12MM 110x15MM 28/32 חורים רכזת רעש,USD 46.85,USD 22.96,51%,,100.00%,https://s.click.aliexpress.com/e/_oDDcoZT
355.0,https://ae-pic-a1.aliexpress-media.com/kf/Se7d746861aec43778bf755c0950d25e6e.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2675281614/p/1/e/6/t/10301/1100167813243.mp4,WADE 7# כדור כדורסל ספורט מקורה/חוץ לכדורסל כדור מקורי חומר זמש חלבית באיכות גבוהה,USD 44.66,USD 23.37,47%,,100.00%,https://s.click.aliexpress.com/e/_okvI91P
356.0,https://ae-pic-a1.aliexpress-media.com/kf/Sbc9f4c48170848bc85e52e3c2120602bW.jpg,,מקיטה חדש DTD173 כלי מקדחה חשמלית מקדחה אלחוטית מברג אלחוטי מקדחות אלחוטיות בניית כלי חשמלי ביתי נטענת,USD 80.22,USD 39.49,50%,,96.00%,https://s.click.aliexpress.com/e/_olD67od
357.0,https://ae-pic-a1.aliexpress-media.com/kf/S0f289149ed6341689b1e433f7b5fd341j.jpg,,כיסויי נעלי אופניים לנעלי אופניים GIYO RD-100 חורף תרמית לרכיבה על אופניים כיסויי MTB אופני כביש עמיד למים כיסויי מגפיים מחזירי אור אטומים לרוח,USD 20.33,USD 14.23,30%,,100.00%,https://s.click.aliexpress.com/e/_oDsWuEd
358.0,https://ae-pic-a1.aliexpress-media.com/kf/S7e11053105374293a3af159409ad5365m.jpg,,מתלה מחזיק מגבות מתלה בר מתקפל בגדי מקלחת מדף אמבט סגסוגת אלומיניום אמבט וו מתנועע אביזרי אמבטיה,USD 43.56,USD 21.34,51%,,100.00%,https://s.click.aliexpress.com/e/_oEzu7J3
359.0,https://ae-pic-a1.aliexpress-media.com/kf/S990b20edc9db425b8805ee15df8e672aI.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2667289817/p/1/e/6/t/10301/4000095330124.mp4,7# דפוס ברק כדורסל כדורסל נוער עמיד ללבוש עמיד ללבוש באיכות גבוהה חיצוני מקורה כדורסל למבוגרים,USD 41.06,USD 24.64,40%,,100.00%,https://s.click.aliexpress.com/e/_oDlUdg9
360.0,https://ae-pic-a1.aliexpress-media.com/kf/Sa190587194844af7aef88174cded359eR.jpg,,שחור סגול גומי כדור כדורסל גודל רשמי 7 חינם מחט נטו משאבת חיצוני כדור סל עמיד,USD 36.61,USD 18.65,49%,,95.60%,https://s.click.aliexpress.com/e/_om2S6tx
361.0,https://ae-pic-a1.aliexpress-media.com/kf/Sd8885d2aaad149de9d396e3359eebd86c.jpg,,דוושות אופניים רחבות מלוטשות חדשות 2024 אופני כביש 3 מיסבים דוושת אופני הרים רכיבה על אופניים דוושה נגד החלקה,USD 50.48,USD 22.72,55%,,100.00%,https://s.click.aliexpress.com/e/_oCk80MZ
362.0,https://ae-pic-a1.aliexpress-media.com/kf/Sb008fc816b954ec681da0dabe91244a5S.jpg,,Dewalt DCD887 ללא מברשות אלחוטי כונן מקדחה חשמלית עם אור LED 3250RPM במהירות גבוהה 205NM כלים חשמליים עם מומנט גבוה,USD 93.64,USD 41.20,56%,,87.50%,https://s.click.aliexpress.com/e/_ooSzU8h
363.0,https://ae-pic-a1.aliexpress-media.com/kf/S1f087e367a2f4ca5b14c7e144626f1b1v.jpg,,אחיזת כידון לאופניים גומי למניעת החלקה ארגונומי הר MTB חלקי רכיבה על אופניים אחיזת אופניים לבן צהוב אדום כחול אפור,USD 12.30,USD 9.35,24%,,84.00%,https://s.click.aliexpress.com/e/_olDp0rJ
364.0,https://ae-pic-a1.aliexpress-media.com/kf/Saff48d0c44e54d109fd358a506ace3afq.jpg,,"Shimano Deore SLX MT510 MTB Crankset 10 11 12 Speed אופני הרים נר גלגל שיניים לאופניים 170 מ""מ 32T 34T 36T 38T BB52 MT500",USD 93.21,USD 45.67,51%,,94.00%,https://s.click.aliexpress.com/e/_onsmUel
365.0,https://ae-pic-a1.aliexpress-media.com/kf/S9ec21b7b8a114a098bec130b18ff9943b.jpg,,רכזות אופניים KOOZER 450 BOOST אופני הרים Hub 6 כפות 120HD 28 32 חור HG XD MS 8 9 10 11 12Speed 110*15 148*12MM XM490 Upgrad,USD 47.17,USD 23.58,50%,,100.00%,https://s.click.aliexpress.com/e/_okNopvf
366.0,https://ae-pic-a1.aliexpress-media.com/kf/S281da5ef8abf452fa9444df870b58811z.jpg,,Veidoorn PU כדורסל גודל רשמי 7 תקן בינלאומי כדורסל מקצועי 4 שכבות כדור עמיד חיצוני מקורה,USD 44.32,USD 22.88,48%,,100.00%,https://s.click.aliexpress.com/e/_oDdIFFx
367.0,https://ae-pic-a1.aliexpress-media.com/kf/S0dc5aa87350f4602af52a90c91e72330X.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/252403922/p/1/e/6/t/10301/4000112700681.mp4,"כדורסל זוהר 7,6,5 ילדים סטודנט למבוגרים משחק חיצוני מקורה ללבוש עמיד ללבוש PU ציוד כדורסל אימון פלורסנט",USD 37.05,USD 22.23,40%,,90.00%,https://s.click.aliexpress.com/e/_oo7PHbx
368.0,https://ae-pic-a1.aliexpress-media.com/kf/S5d860852340045668a8fc494189f1924H.jpg,,אופני אחיזת אופניים ODI MTB אופני קלה במיוחד סגסוגת אלומיניום טבעת נעילת עור נגד החלקה רפידת סיליקגל בולמת זעזועים אחיזת אופניים מתקפלת,USD 19.50,USD 9.87,49%,,94.00%,https://s.click.aliexpress.com/e/_omYWd2p
369.0,https://ae-pic-a1.aliexpress-media.com/kf/S30fc7f4b94b34ff4ba42fd8c4bcacbfft.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/238889113/p/1/e/6/t/10301/1100070467838.mp4,CONTINENTAL RUBAN SHIELDWALL TUBELESS TIRE MTB 27.5/29IN TLR E-25 מתקפל צמיג 29 בצמיג MTB Tubeless XC,USD 70.38,USD 35.19,50%,,98.60%,https://s.click.aliexpress.com/e/_omgFVUz
370.0,https://ae-pic-a1.aliexpress-media.com/kf/S024def2174154a9895b0db2770b8a5f77.png,,"TANKE Bike Fork Rebound מתכוונן MTB Air Front Suspension 26/27.5/29 אינץ' 120 מ""מ נסיעות אביזרי אופניים לשחרור מהיר",USD 136.10,USD 66.69,51%,,94.80%,https://s.click.aliexpress.com/e/_opyjHiZ
371.0,https://ae-pic-a1.aliexpress-media.com/kf/Se5ec9ae61335468a9d27f0657475ddf6Q.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2210012038815/p/1/e/6/t/10301/311393747895.mp4,חדש 2022 אופניים חורף בגדי רכיבה על אופניים Movistar בגדי שרוולים ארוכים סט ג'רזי רכיבה Mtb Thermal Fleece Maillot Ropa Ciclismo,USD 31.00,USD 20.15,35%,,87.50%,https://s.click.aliexpress.com/e/_oDDCMiV
372.0,https://ae-pic-a1.aliexpress-media.com/kf/S0f166e344ea74279ac575b68a2c49693I.jpg,,"TANKE E-Bike MTB 4 בוכנות סט בלמים דיסק הידראוליים 160 מ""מ רוטורים בלמי לחץ שמן קדמי אחורי מהדק אופני הרים קל במיוחד",USD 70.56,USD 34.57,51%,,89.20%,https://s.click.aliexpress.com/e/_ophFAAl
373.0,https://ae-pic-a1.aliexpress-media.com/kf/S070edbde368b477b97ae5ab751dc68aat.jpg,,1 יחידה קובי כדורסל צהוב סגול No.5 No.7 PU שחור Mamba 24 משחק חתימה אימון חיצוני עמיד,USD 37.84,USD 19.01,49%,,92.00%,https://s.click.aliexpress.com/e/_ooCbW9x
374.0,https://ae-pic-a1.aliexpress-media.com/kf/Sf69bc3465c0d4e5d954f9aa3ba28a95d5.jpg,,כדורסל גודל 5 קופסת מתנת יום הולדת מושלמת לבנים בנות משטח עמיד ללבוש עמיד ללבוש חומר עמיד כדורסל אופנתי,USD 36.97,USD 18.44,50%,,100.00%,https://s.click.aliexpress.com/e/_omqCFPT
375.0,https://ae-pic-a1.aliexpress-media.com/kf/S3d3407f05723441b98701d278f2ea7f5c.jpg,,פרופלם F1980EP2 ידית אופני הרים אחיזת כידון גומי לרכיבה על אופניים כיסויי כידון נגד החלקה עם נעילה אחת,USD 24.65,USD 18.98,23%,,100.00%,https://s.click.aliexpress.com/e/_okiTziv
376.0,https://ae-pic-a1.aliexpress-media.com/kf/Se6575abf3d874bd295a1e41979715c40U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3531478239/p/1/e/6/t/10301/345177052516.mp4,אודי סיבי עור אמיתי אחיזת אופניים כיסוי כידון אופניים קטנוע רטרו אחיזות תפירה יד MTB אביזרי רכיבה על אופניים,USD 22.72,USD 11.28,50%,,100.00%,https://s.click.aliexpress.com/e/_oDECyzF
377.0,https://ae-pic-a1.aliexpress-media.com/kf/S18e6dc91cec3406f91523f4620e6654eO.jpg,,IIIPRO צילינדר אנכי MTB בלם 4 בוכנות בלם דיסק הידראולי אופניים לפריסת כבל פנימי מלא AM DH אופני הרים חדש,USD 186.53,USD 93.73,49%,,86.70%,https://s.click.aliexpress.com/e/_oDr1fjT
378.0,https://ae-pic-a1.aliexpress-media.com/kf/Sfd955f7a9be9474c8b5422326ecf2626O.jpg,,צבע מקרון גודל 5 כדורסל אידיאלי לגן ילדים בית ספר יסודי ספורט קבוצתי כדורסל אימון משחק פנאי,USD 21.53,USD 10.68,50%,,96.70%,https://s.click.aliexpress.com/e/_opT3UIV
379.0,https://ae-pic-a1.aliexpress-media.com/kf/S4ba691bfc9124c8da7b57eebe6c4ffd58.png,,"בלם דיסק הידראולי TANKE MTB 4 בוכנות 900/1700 מ""מ רפידות בלם 4 בוכנות שרף לחץ שמן AM DH Road MTB בלם דיסק קל במיוחד",USD 64.17,USD 31.48,50%,,90.80%,https://s.click.aliexpress.com/e/_oENlZPj
380.0,https://ae-pic-a1.aliexpress-media.com/kf/S5402b430afad49e39909768e6956187cq.jpg,,משחק כדורסל חום בז 'PU כדורסל רשמי מידה 7 כדורסל מקצועי עם 4 שכבות כדור עמיד חיצוני,USD 44.42,USD 21.79,50%,,92.00%,https://s.click.aliexpress.com/e/_oDGqfpB
381.0,https://ae-pic-a1.aliexpress-media.com/kf/S76416cd5f5b448eab1478e38ad1c1b5ef.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2683392138/p/1/e/6/t/10301/4000226736715.mp4,Koozer 450 Boost XD HG MS 11 12s 120HD 28H 32 חורים CR-MO ציר פלדה 15x110 12x148 THRU Eagle Bike Parts MTB רכזות אופניים,USD 49.29,USD 24.90,49%,,100.00%,https://s.click.aliexpress.com/e/_oCeK2uZ
,https://ae-pic-a1.aliexpress-media.com/kf/S0f3255284f2b43edb4fe2d62cccfa1ebk.jpg,,2025 Helium FXR Gear Set mx Power Wear Off Road Jersey Set ערכת טרקטורונים נושם ערכת מוטוקרוס חליפת אופני עפר משולבת,USD 142.29,USD 48.94,65%,272.0,88.0%,https://s.click.aliexpress.com/e/_oCbHzkN
,https://ae-pic-a1.aliexpress-media.com/kf/S02e2b79216334858b0269f2657b480d4N.jpg,,2025 TLD מירוץ אנדורו מוטו חליפת מוטוקרוס סט ציוד ג'רזי לשטח עם ג'רזי אופני עפר כיס ומכנסיים בד מירוץ MX,USD 158.67,USD 54.57,65%,145.0,93.7%,https://s.click.aliexpress.com/e/_ophwD1P
,https://ae-pic-a1.aliexpress-media.com/kf/Sd0f0ccea90d1463bb5e350cf7a6172607.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2600663147/p/1/e/6/t/10301/1100121342636.mp4,מנורה קדמית מנורות LED פנס USB נטענת ניתנת להגדלה עבור Ninebot MAX G30 עבור Xiaomi M365 קטנוע חשמלי אורות מתכווננים,USD 24.74,USD 6.93,72%,333.0,89.4%,https://s.click.aliexpress.com/e/_oDrDoEl
,https://ae-pic-a1.aliexpress-media.com/kf/H5a50e4e4b08f4354b81c0c35d2a132d1T.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671056237/p/1/e/6/t/10301/1100185025637.mp4,Shimano Deore M5100 M5120 SGS מעביר אחורי 11V Shadow Long Cage 11 Speed אופני הרים מעביר אופני הרים חלקי אופניים מקוריים,USD 70.13,USD 29.45,58%,263.0,98.3%,https://s.click.aliexpress.com/e/_oCdWYyt
,https://ae-pic-a1.aliexpress-media.com/kf/S57d9926c5b5d42538232515598cc846b6.jpg,,KENDA אופניים פנימיות 1PC 700C 23-25C 28-32C 35-43C Schrader Presta Butyl Rubber MTB אופני כביש Tube פנימי צמיג חלקי אופניים,USD 9.91,USD 4.26,57%,543.0,93.5%,https://s.click.aliexpress.com/e/_okuw73F
,https://ae-pic-a1.aliexpress-media.com/kf/Sf698d7b9df74434d89ab8631d61439eb5.jpg,,LTWOO A5 1X9 Speed A7 1x10 Speed A9 AX 1X11Speed קבוצת מעבירי אופניים 9V/10V/11 מתג מנוף הדק לאופני MTB,USD 36.33,USD 17.80,51%,116.0,95.8%,https://s.click.aliexpress.com/e/_onFggOl
